session,subject,period,p,score,median,upper,ownmatch,bc,g,x,y,z,bcx,bcy,bcz,winner,winnerx,winnery,winnerz,numwinners,prize,prizex,prizey,prizez,topay,year,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,sex,mu,ResponseTimeBC
3,30002,4,0.69999999,40,42.544212,0,1,5,4,1,0,0,5,16,10,1,1,0,0,1,6,6,0,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,56
3,30020,9,0.69999999,36,42.544212,0,1,6,4,0,1,0,3,6,5,0,1,0,0,1,0,6,0,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,78
3,30009,5,0.69999999,36,42.544212,0,1,3,4,0,0,1,4,100,3,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,56
3,30020,1,0.69999999,36,42.544212,0,1,50,4,0,1,0,34,50,30,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,19
3,30009,4,0.69999999,36,42.544212,0,1,10,4,0,0,1,5,16,10,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,46
3,30002,1,0.69999999,40,42.544212,0,1,34,4,1,0,0,34,50,30,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,24
3,30020,4,0.69999999,36,42.544212,0,1,16,4,0,1,0,5,16,10,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,79
3,30009,9,0.69999999,36,42.544212,0,1,5,4,0,0,1,3,6,5,0,1,0,0,1,0,6,0,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,22
3,30002,9,0.69999999,40,42.544212,0,1,3,4,1,0,0,3,6,5,1,1,0,0,1,6,6,0,0,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,22
3,30009,7,0.69999999,36,42.544212,0,1,9,4,0,0,1,12,17,9,1,0,0,1,1,6,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,21
3,30020,7,0.69999999,36,42.544212,0,1,17,4,0,1,0,12,17,9,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3
3,30002,3,0.69999999,40,42.544212,0,1,13,4,1,0,0,13,33,18,1,1,0,0,1,6,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,30
3,30020,3,0.69999999,36,42.544212,0,1,33,4,0,1,0,13,33,18,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,75
3,30020,10,0.69999999,36,42.544212,0,1,4,4,0,1,0,3,4,1,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,69
3,30009,8,0.69999999,36,42.544212,0,1,7,4,0,0,1,4,15,7,1,0,0,1,1,6,0,0,6,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,42
3,30002,10,0.69999999,40,42.544212,0,1,3,4,1,0,0,3,4,1,0,0,0,1,1,0,0,0,6,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,45
3,30009,2,0.69999999,36,42.544212,0,1,27,4,0,0,1,28,25,27,0,0,1,0,1,0,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,32
3,30020,8,0.69999999,36,42.544212,0,1,15,4,0,1,0,4,15,7,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,6
3,30020,5,0.69999999,36,42.544212,0,1,100,4,0,1,0,4,100,3,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,76
3,30002,6,0.69999999,40,42.544212,0,1,8,4,1,0,0,8,10,29,0,0,1,0,1,0,0,6,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,19
3,30020,6,0.69999999,36,42.544212,0,1,10,4,0,1,0,8,10,29,1,0,1,0,1,6,0,6,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,75
3,30020,2,0.69999999,36,42.544212,0,1,25,4,0,1,0,28,25,27,1,0,1,0,1,6,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,81
3,30009,6,0.69999999,36,42.544212,0,1,29,4,0,0,1,8,10,29,0,0,1,0,1,0,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,45
3,30009,1,0.69999999,36,42.544212,0,1,30,4,0,0,1,34,50,30,1,0,0,1,1,6,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,13
3,30002,5,0.69999999,40,42.544212,0,1,4,4,1,0,0,4,100,3,1,1,0,0,1,6,6,0,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,46
3,30009,3,0.69999999,36,42.544212,0,1,18,4,0,0,1,13,33,18,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,29
3,30002,2,0.69999999,40,42.544212,0,1,28,4,1,0,0,28,25,27,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,30
3,30015,9,0.69999999,44,42.544212,1,1,7,5,0,1,0,3,7,9,0,1,0,0,1,0,6,0,0,28,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,81
3,30015,6,0.69999999,44,42.544212,1,1,12,5,0,1,0,23,12,25,1,0,1,0,1,6,0,6,0,25,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6
3,30015,8,0.69999999,44,42.544212,1,1,12,5,0,1,0,10,12,15,0,1,0,0,1,0,6,0,0,28,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,19
3,30024,3,0.69999999,48,42.544212,1,1,10,5,0,0,1,28,48,10,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4
3,30015,2,0.69999999,44,42.544212,1,1,15,5,0,1,0,13,15,35,1,0,1,0,1,6,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,13
3,30016,9,0.69999999,44,42.544212,1,1,3,5,1,0,0,3,7,9,1,1,0,0,1,6,6,0,0,34,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,30016,6,0.69999999,44,42.544212,1,1,23,5,1,0,0,23,12,25,0,0,1,0,1,0,0,6,0,19,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3
3,30016,8,0.69999999,44,42.544212,1,1,10,5,1,0,0,10,12,15,1,1,0,0,1,6,6,0,0,28,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,30016,1,0.69999999,44,42.544212,1,1,33,5,1,0,0,33,40,50,1,1,0,0,1,6,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,16
3,30024,5,0.69999999,48,42.544212,1,1,25,5,0,0,1,30,13,25,0,0,1,0,1,0,0,6,0,7,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3
3,30024,4,0.69999999,48,42.544212,1,1,25,5,0,0,1,25,25,25,1,1,1,1,3,2,2,2,2,7,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,30016,7,0.69999999,44,42.544212,1,1,13,5,1,0,0,13,13,20,1,1,1,0,2,3,3,3,0,22,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4
3,30016,2,0.69999999,44,42.544212,1,1,13,5,1,0,0,13,15,35,0,0,1,0,1,0,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5
3,30016,3,0.69999999,44,42.544212,1,1,28,5,1,0,0,28,48,10,1,1,0,0,1,6,6,0,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,30024,8,0.69999999,48,42.544212,1,1,15,5,0,0,1,10,12,15,0,1,0,0,1,0,6,0,0,7,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2
3,30016,10,0.69999999,44,42.544212,1,1,3,5,1,0,0,3,3,5,1,1,1,0,2,3,3,3,0,37,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,11
3,30024,7,0.69999999,48,42.544212,1,1,20,5,0,0,1,13,13,20,0,1,1,0,2,0,3,3,0,7,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2
3,30015,7,0.69999999,44,42.544212,1,1,13,5,0,1,0,13,13,20,1,1,1,0,2,3,3,3,0,28,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,54
3,30024,9,0.69999999,48,42.544212,1,1,9,5,0,0,1,3,7,9,0,1,0,0,1,0,6,0,0,7,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,30024,10,0.69999999,48,42.544212,1,1,5,5,0,0,1,3,3,5,0,1,1,0,2,0,3,3,0,7,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2
3,30015,10,0.69999999,44,42.544212,1,1,3,5,0,1,0,3,3,5,1,1,1,0,2,3,3,3,0,31,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,37
3,30015,3,0.69999999,44,42.544212,1,1,48,5,0,1,0,28,48,10,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,35
3,30024,1,0.69999999,48,42.544212,1,1,50,5,0,0,1,33,40,50,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,9
3,30015,1,0.69999999,44,42.544212,1,1,40,5,0,1,0,33,40,50,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,12
3,30016,4,0.69999999,44,42.544212,1,1,25,5,1,0,0,25,25,25,1,1,1,1,3,2,2,2,2,19,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,46
3,30024,2,0.69999999,48,42.544212,1,1,35,5,0,0,1,13,15,35,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2
3,30016,5,0.69999999,44,42.544212,1,1,30,5,1,0,0,30,13,25,0,0,1,0,1,0,0,6,0,19,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10
3,30015,5,0.69999999,44,42.544212,1,1,13,5,0,1,0,30,13,25,1,0,1,0,1,6,0,6,0,19,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,46
3,30024,6,0.69999999,48,42.544212,1,1,25,5,0,0,1,23,12,25,0,0,1,0,1,0,0,6,0,7,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2
3,30015,4,0.69999999,44,42.544212,1,1,25,5,0,1,0,25,25,25,1,1,1,1,3,2,2,2,2,13,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,44
3,30007,7,0.69999999,41,42.544212,0,1,9,6,0,1,0,30,9,3,1,0,1,0,1,6,0,6,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1
3,30007,5,0.69999999,41,42.544212,0,1,2,6,0,1,0,20,2,10,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,15
3,30014,6,0.69999999,41,42.544212,0,1,8,6,1,0,0,8,9,7,0,0,0,1,1,0,0,0,6,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3
3,30023,8,0.69999999,40,42.544212,0,1,8,6,0,0,1,11,9,8,1,0,0,1,1,6,0,0,6,26,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,73
3,30014,10,0.69999999,41,42.544212,0,1,6,6,1,0,0,6,13,7,1,1,0,0,1,6,6,0,0,20,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3
3,30023,9,0.69999999,40,42.544212,0,1,4,6,0,0,1,95,3,4,1,0,0,1,1,6,0,0,6,32,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,61
3,30014,2,0.69999999,41,42.544212,0,1,40,6,1,0,0,40,35,38,0,0,1,0,1,0,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,24
3,30014,3,0.69999999,41,42.544212,0,1,20,6,1,0,0,20,15,32,0,0,1,0,1,0,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6
3,30023,1,0.69999999,40,42.544212,0,1,45,6,0,0,1,30,48,45,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,26
3,30014,4,0.69999999,41,42.544212,0,1,10,6,1,0,0,10,22,10,1,1,0,1,2,3,3,0,3,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,17
3,30023,10,0.69999999,40,42.544212,0,1,7,6,0,0,1,6,13,7,0,1,0,0,1,0,6,0,0,32,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,89
3,30014,9,0.69999999,41,42.544212,0,1,95,6,1,0,0,95,3,4,0,0,0,1,1,0,0,0,6,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,28
3,30014,8,0.69999999,41,42.544212,0,1,11,6,1,0,0,11,9,8,0,0,0,1,1,0,0,0,6,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6
3,30007,4,0.69999999,41,42.544212,0,1,22,6,0,1,0,10,22,10,0,1,0,1,2,0,3,0,3,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,32
3,30014,5,0.69999999,41,42.544212,0,1,20,6,1,0,0,20,2,10,0,0,0,1,1,0,0,0,6,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3
3,30007,6,0.69999999,41,42.544212,0,1,9,6,0,1,0,8,9,7,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3
3,30007,10,0.69999999,41,42.544212,0,1,13,6,0,1,0,6,13,7,0,1,0,0,1,0,6,0,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1
3,30007,2,0.69999999,41,42.544212,0,1,35,6,0,1,0,40,35,38,1,0,1,0,1,6,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,22
3,30023,5,0.69999999,40,42.544212,0,1,10,6,0,0,1,20,2,10,1,0,0,1,1,6,0,0,6,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,75
3,30007,9,0.69999999,41,42.544212,0,1,3,6,0,1,0,95,3,4,0,0,0,1,1,0,0,0,6,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,7
3,30023,2,0.69999999,40,42.544212,0,1,38,6,0,0,1,40,35,38,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,68
3,30023,6,0.69999999,40,42.544212,0,1,7,6,0,0,1,8,9,7,1,0,0,1,1,6,0,0,6,20,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,78
3,30007,1,0.69999999,41,42.544212,0,1,48,6,0,1,0,30,48,45,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,25
3,30014,1,0.69999999,41,42.544212,0,1,30,6,1,0,0,30,48,45,1,1,0,0,1,6,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,11
3,30014,7,0.69999999,41,42.544212,0,1,30,6,1,0,0,30,9,3,0,0,1,0,1,0,0,6,0,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3
3,30023,3,0.69999999,40,42.544212,0,1,32,6,0,0,1,20,15,32,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,65
3,30023,7,0.69999999,40,42.544212,0,1,3,6,0,0,1,30,9,3,0,0,1,0,1,0,0,6,0,20,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,95
3,30023,4,0.69999999,40,42.544212,0,1,10,6,0,0,1,10,22,10,1,1,0,1,2,3,3,0,3,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1
3,30007,8,0.69999999,41,42.544212,0,1,9,6,0,1,0,11,9,8,0,0,0,1,1,0,0,0,6,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,5
3,30007,3,0.69999999,41,42.544212,0,1,15,6,0,1,0,20,15,32,1,0,1,0,1,6,0,6,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3
3,30019,8,0.69999999,43,42.544212,1,1,0,7,1,0,0,0,0,1,1,1,1,0,2,3,3,3,0,22,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,83
3,30019,2,0.69999999,43,42.544212,1,1,19,7,1,0,0,19,15,40,1,1,0,0,1,6,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,84
3,30019,7,0.69999999,43,42.544212,1,1,1,7,1,0,0,1,1,1,1,1,1,1,3,2,2,2,2,19,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,87
3,30019,6,0.69999999,43,42.544212,1,1,2,7,1,0,0,2,0,1,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,88
3,30012,10,0.69999999,51,42.544212,1,1,0,7,0,1,0,0,0,0,1,1,1,1,3,2,2,2,2,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1
3,30012,2,0.69999999,51,42.544212,1,1,15,7,0,1,0,19,15,40,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,44
3,30019,1,0.69999999,43,42.544212,1,1,40,7,1,0,0,40,23,50,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,86
3,30012,4,0.69999999,51,42.544212,1,1,8,7,0,1,0,7,8,8,0,1,0,0,1,0,6,0,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,15
3,30001,4,0.69999999,43,42.544212,1,1,8,7,0,0,1,7,8,8,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,23
3,30001,1,0.69999999,43,42.544212,1,1,50,7,0,0,1,40,23,50,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,11
3,30001,3,0.69999999,43,42.544212,1,1,22,7,0,0,1,16,9,22,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,26
3,30001,5,0.69999999,43,42.544212,1,1,2,7,0,0,1,4,2,2,1,0,1,1,2,3,0,3,3,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,12
